0,1,1,2,11,200,42,0,9,1,0
0,1,1,2,11,200,42,0,9,1,0
0,1,1,2,10,200,41,0,9,1,0
0,1,1,2,11,200,43,0,10,1,0
0,1,1,2,11,200,42,0,10,1,0
0,1,1,2,10,200,41,0,9,1,0
0,1,1,2,10,200,41,0,9,1,0
0,1,1,2,11,200,43,0,10,1,0
0,1,1,2,10.666666666666666,200,41.833333333333336,0,9.333333333333334,1,0
